uid,iid,rating
156,396,5.0
627,396,5.0
437,396,5.0
17,396,5.0
940,397,5.0
153,397,4.0
111,397,4.0
545,397,5.0
684,397,5.0
1026,397,3.0
1243,398,5.0
1176,398,4.0
502,398,5.0
1310,398,5.0
867,398,5.0
459,398,5.0
938,398,5.0
651,398,5.0
18,398,5.0
346,398,5.0
95,398,5.0
1125,399,5.0
987,399,3.0
1479,399,5.0
978,399,5.0
141,399,5.0
431,399,5.0
183,399,5.0
343,399,4.0
1369,399,5.0
1380,400,5.0
1439,400,4.0
354,400,5.0
1538,400,5.0
1277,400,3.0
1393,401,5.0
573,401,5.0
1010,401,5.0
287,401,5.0
119,401,5.0
803,402,3.0
1499,402,5.0
1420,402,5.0
395,402,5.0
1339,402,3.0
827,403,5.0
977,403,5.0
856,403,4.0
1364,403,5.0
1502,403,3.0
1191,403,1.0
923,404,5.0
378,404,5.0
1615,404,4.0
597,404,5.0
1142,404,4.0
730,404,4.0
32,404,5.0
586,404,4.0
393,404,5.0
617,404,4.0
1285,404,4.0
1606,404,2.0
491,404,4.0
124,404,4.0
1309,404,5.0
424,404,3.0
779,404,5.0
973,404,5.0
387,404,3.0
1465,404,5.0
988,404,5.0
895,404,5.0
1511,404,5.0
1575,404,5.0
1587,404,5.0
1596,404,5.0
209,404,5.0
57,404,4.0
885,404,5.0
764,404,2.0
457,404,5.0
832,404,5.0
1274,405,4.0
923,405,1.0
385,405,5.0
800,405,5.0
642,405,2.0
955,405,3.0
174,405,2.0
234,405,5.0
1301,405,5.0
689,405,3.0
1582,405,5.0
182,405,2.0
1303,405,5.0
675,405,3.0
289,405,5.0
1467,405,1.0
826,405,5.0
425,405,2.0
1045,405,4.0
1436,405,3.0
1361,405,5.0
1641,405,1.0
1353,405,1.0
416,406,1.0
1324,406,4.0
545,406,4.0
504,406,5.0
95,406,5.0
15,407,5.0
686,407,4.0
127,407,5.0
1606,407,5.0
144,407,5.0
656,407,5.0
1527,407,5.0
85,407,5.0
468,407,4.0
1175,407,5.0
1519,407,4.0
170,407,2.0
866,407,5.0
1210,408,5.0
455,408,4.0
1163,408,5.0
1665,408,5.0
686,408,5.0
1310,408,5.0
1075,408,5.0
1,408,5.0
1671,408,5.0
773,408,4.0
1051,408,4.0
823,408,5.0
1363,408,5.0
167,408,5.0
624,408,5.0
372,408,5.0
172,408,5.0
404,408,5.0
1502,408,5.0
440,408,5.0
1330,408,5.0
206,409,5.0
1521,409,5.0
63,409,4.0
437,409,5.0
1605,409,2.0
213,409,4.0
922,410,5.0
180,410,4.0
469,410,1.0
934,410,5.0
1552,410,5.0
420,410,3.0
176,410,5.0
1457,410,5.0
902,410,5.0
1598,410,5.0
106,410,5.0
1247,411,4.0
426,411,5.0
7,411,5.0
246,411,5.0
1444,411,3.0
742,411,5.0
1203,412,5.0
78,412,5.0
309,412,5.0
1442,412,5.0
926,412,1.0
49,412,2.0
384,412,5.0
1298,412,5.0
638,412,5.0
544,413,5.0
251,413,5.0
579,413,5.0
595,413,5.0
875,413,5.0
1465,414,2.0
1339,414,1.0
286,414,4.0
440,414,5.0
1323,414,4.0
969,414,5.0
410,415,5.0
562,415,5.0
161,415,1.0
1219,415,4.0
500,415,3.0
191,415,5.0
1160,415,5.0
1576,415,3.0
267,416,4.0
1,416,5.0
984,416,5.0
124,416,5.0
1213,416,3.0
75,416,4.0
895,416,4.0
1441,416,4.0
1589,416,5.0
585,417,5.0
1119,417,4.0
1350,417,5.0
21,417,4.0
98,417,5.0
891,417,3.0
340,417,4.0
1239,417,4.0
1466,417,4.0
231,417,3.0
1296,417,5.0
1121,417,4.0
850,417,3.0
1055,417,4.0
1491,418,5.0
523,418,5.0
226,418,5.0
1661,418,5.0
1378,418,4.0
999,418,5.0
271,418,5.0
1180,419,5.0
334,419,5.0
688,419,5.0
346,419,4.0
1681,419,1.0
1234,419,1.0
567,419,3.0
77,419,5.0
1373,419,5.0
431,419,4.0
1246,419,5.0
1267,419,5.0
348,419,5.0
572,420,4.0
252,420,3.0
662,420,5.0
1426,420,3.0
892,420,5.0
523,421,5.0
2,421,2.0
1540,421,5.0
1389,421,5.0
399,421,5.0
723,421,5.0
740,421,4.0
1681,421,5.0
612,421,5.0
611,421,5.0
1234,422,5.0
198,422,5.0
934,422,5.0
1255,422,5.0
1387,422,5.0
361,422,5.0
748,422,4.0
1232,422,5.0
972,422,5.0
853,422,5.0
1121,422,5.0
1243,423,5.0
206,423,4.0
322,423,4.0
651,423,4.0
346,423,4.0
1532,424,5.0
326,424,5.0
1501,424,4.0
823,424,5.0
103,424,5.0
1047,425,4.0
1125,425,5.0
53,425,5.0
1553,425,5.0
203,425,5.0
735,425,5.0
329,426,5.0
1445,426,5.0
1584,426,3.0
883,426,5.0
612,426,1.0
1191,426,5.0
685,427,5.0
423,427,5.0
1167,427,5.0
1347,427,5.0
1370,427,5.0
1610,427,3.0
1048,427,2.0
251,427,5.0
894,428,5.0
1643,428,5.0
1310,428,5.0
782,428,5.0
420,428,5.0
902,428,5.0
219,428,5.0
688,428,5.0
1343,428,4.0
621,428,5.0
919,428,5.0
1121,428,4.0
1604,428,5.0
15,429,4.0
1032,429,5.0
1207,429,4.0
1324,429,3.0
938,429,5.0
545,429,5.0
651,429,5.0
504,429,5.0
95,429,5.0
1177,430,5.0
940,430,5.0
867,430,5.0
1023,430,5.0
1324,430,5.0
372,430,2.0
819,430,5.0
4,431,5.0
389,431,5.0
449,431,5.0
1013,431,5.0
1666,431,5.0
1218,431,5.0
1121,431,5.0
661,431,4.0
1277,431,5.0
1408,432,4.0
1166,432,3.0
1469,432,3.0
494,432,5.0
1110,432,5.0
1096,433,4.0
1407,433,4.0
229,433,5.0
32,433,2.0
1205,433,4.0
338,433,1.0
358,433,2.0
1637,433,5.0
188,433,2.0
1419,433,5.0
178,433,5.0
845,433,3.0
80,433,5.0
924,433,4.0
553,433,4.0
43,433,4.0
1410,433,5.0
989,433,4.0
1326,433,5.0
344,433,3.0
1662,433,4.0
1251,433,3.0
637,433,3.0
868,433,4.0
1480,433,4.0
210,433,3.0
1258,434,4.0
147,434,3.0
664,434,5.0
1032,434,3.0
1618,434,5.0
1176,434,5.0
162,434,4.0
1393,434,4.0
478,434,4.0
502,434,4.0
435,434,4.0
966,434,3.0
788,434,4.0
1122,434,4.0
631,434,5.0
1,434,5.0
232,434,4.0
1283,434,5.0
1130,434,1.0
124,434,4.0
431,434,2.0
977,434,3.0
979,434,5.0
693,434,4.0
176,434,4.0
1370,434,4.0
319,434,5.0
25,434,5.0
857,434,2.0
386,434,4.0
1220,434,5.0
553,434,5.0
468,434,5.0
1274,434,5.0
425,434,5.0
1263,434,3.0
1121,434,4.0
1623,434,4.0
419,434,5.0
192,434,4.0
1297,434,5.0
1058,435,4.0
1001,435,2.0
193,435,5.0
412,435,4.0
769,435,3.0
1255,435,4.0
1554,435,5.0
124,435,3.0
238,435,4.0
260,435,4.0
1296,435,3.0
791,435,2.0
1586,435,3.0
787,435,2.0
1042,435,5.0
849,435,3.0
192,435,3.0
87,435,5.0
1661,436,5.0
469,436,5.0
1562,436,1.0
173,436,5.0
78,436,5.0
590,436,5.0
29,436,4.0
1538,436,2.0
1598,436,5.0
291,436,5.0
1073,437,5.0
131,437,4.0
1487,437,4.0
834,437,1.0
1136,437,5.0
697,437,5.0
133,437,3.0
291,437,4.0
652,437,4.0
250,438,5.0
153,438,5.0
118,438,5.0
1158,438,5.0
505,438,4.0
1271,438,3.0
290,438,5.0
1107,438,5.0
1628,438,4.0
724,438,5.0
1338,438,4.0
680,438,3.0
306,439,5.0
1510,439,5.0
420,439,5.0
924,439,4.0
494,439,5.0
41,440,5.0
1139,440,5.0
631,440,5.0
510,440,5.0
1138,440,5.0
642,441,5.0
265,441,5.0
399,441,5.0
1591,441,5.0
888,441,5.0
1391,441,5.0
1250,441,5.0
1330,441,4.0
604,442,5.0
932,442,5.0
1599,442,5.0
177,442,5.0
837,442,4.0
819,442,2.0
1672,443,3.0
1652,443,4.0
1502,443,3.0
1630,443,5.0
186,443,5.0
604,444,5.0
15,444,4.0
363,444,5.0
933,444,4.0
433,444,5.0
1620,444,3.0
1599,444,5.0
673,444,5.0
1364,444,4.0
240,444,5.0
88,444,5.0
572,445,5.0
1003,445,5.0
573,445,3.0
74,445,5.0
839,445,5.0
1331,445,5.0
1418,445,2.0
1358,445,5.0
1185,445,5.0
740,445,3.0
1292,445,5.0
24,445,4.0
685,446,5.0
810,446,4.0
295,446,5.0
1426,446,5.0
1191,446,5.0
1310,447,5.0
359,447,4.0
1590,447,5.0
51,447,4.0
76,447,5.0
180,448,5.0
1413,448,5.0
1013,448,5.0
1113,448,5.0
515,448,5.0
1082,448,1.0
1665,449,4.0
1333,449,5.0
863,449,4.0
420,449,5.0
1414,449,5.0
923,450,3.0
739,450,3.0
955,450,4.0
801,450,1.0
448,450,5.0
789,450,3.0
21,450,5.0
401,450,5.0
730,450,3.0
1203,450,3.0
502,450,4.0
966,450,1.0
788,450,3.0
1515,450,3.0
358,450,3.0
1461,450,3.0
1217,450,3.0
1148,450,2.0
1,450,3.0
1359,450,1.0
537,450,5.0
984,450,4.0
1543,450,3.0
753,450,4.0
124,450,3.0
355,450,3.0
431,450,3.0
1668,450,3.0
1287,450,5.0
195,450,1.0
836,450,3.0
721,450,3.0
1608,450,4.0
936,450,1.0
487,450,5.0
1250,450,2.0
1586,450,5.0
177,450,4.0
744,450,1.0
855,450,3.0
175,450,3.0
436,450,5.0
645,450,5.0
880,450,5.0
18,450,4.0
344,450,3.0
944,450,5.0
1436,450,3.0
192,450,4.0
1441,450,1.0
832,450,3.0
968,450,4.0
1676,451,5.0
521,451,5.0
1524,451,5.0
813,451,4.0
1173,451,5.0
135,451,5.0
1605,451,5.0
251,451,5.0
892,451,5.0
385,452,5.0
994,452,5.0
412,452,3.0
1214,452,5.0
1425,452,5.0
217,453,5.0
1479,453,3.0
856,453,5.0
1457,453,1.0
1593,453,4.0
82,454,5.0
1,454,5.0
766,454,4.0
200,454,5.0
472,454,5.0
622,454,4.0
1659,454,4.0
1030,454,3.0
348,454,5.0
657,454,5.0
422,455,2.0
378,455,5.0
558,455,5.0
173,455,5.0
897,455,5.0
389,455,4.0
759,455,5.0
127,455,5.0
384,455,4.0
635,456,5.0
1286,456,5.0
703,456,5.0
858,456,4.0
1318,456,5.0
1442,456,4.0
1533,456,5.0
184,456,2.0
1129,456,4.0
1201,456,5.0
819,456,3.0
884,457,5.0
1506,457,5.0
107,457,5.0
902,457,5.0
1121,457,5.0
579,457,5.0
385,458,5.0
1458,458,5.0
916,458,4.0
459,458,5.0
929,458,5.0
697,458,4.0
878,458,2.0
1613,459,4.0
897,459,5.0
1,459,5.0
379,459,5.0
678,459,5.0
494,459,5.0
51,459,5.0
1422,459,5.0
1048,459,5.0
853,459,4.0
1341,459,5.0
1097,459,1.0
910,460,2.0
1543,460,4.0
1076,460,5.0
1146,460,4.0
1480,460,2.0
96,461,5.0
502,461,5.0
202,461,5.0
877,461,5.0
1038,461,4.0
1386,461,5.0
24,461,2.0
944,461,5.0
1402,461,4.0
650,462,5.0
1075,462,5.0
728,462,1.0
1380,462,3.0
466,462,4.0
595,462,5.0
59,462,5.0
604,463,2.0
650,463,4.0
752,463,5.0
728,463,5.0
1380,463,5.0
526,463,5.0
466,463,4.0
354,463,5.0
1538,463,5.0
1459,463,4.0
1277,463,4.0
1491,464,5.0
980,464,5.0
1482,464,5.0
1478,464,5.0
1652,464,5.0
1050,464,3.0
94,464,5.0
384,464,5.0
128,464,5.0
497,464,4.0
993,464,1.0
205,464,5.0
1135,464,3.0
93,464,5.0
564,465,5.0
1585,465,5.0
1130,465,4.0
1218,465,5.0
838,465,5.0
1558,465,2.0
938,465,4.0
1567,465,1.0
494,465,1.0
1086,465,4.0
645,465,5.0
425,465,5.0
1231,466,5.0
1218,466,5.0
1320,466,5.0
46,466,5.0
688,466,5.0
1060,467,5.0
809,467,5.0
1365,467,4.0
847,467,5.0
1332,467,1.0
1189,467,5.0
1011,468,5.0
1532,468,5.0
816,468,5.0
883,468,5.0
1215,468,5.0
771,468,5.0
56,468,5.0
1373,468,5.0
1375,468,5.0
1062,468,5.0
1412,468,5.0
113,468,5.0
1137,468,5.0
388,468,5.0
128,468,5.0
765,468,5.0
1342,468,5.0
1607,468,5.0
820,468,5.0
103,468,1.0
1140,468,5.0
1277,468,5.0
593,468,5.0
394,468,5.0
40,468,5.0
1055,468,4.0
1436,469,4.0
923,469,4.0
800,469,4.0
1508,469,3.0
698,469,3.0
1066,469,3.0
1582,469,5.0
302,469,5.0
1276,469,5.0
221,469,1.0
1303,469,5.0
1684,469,5.0
675,469,4.0
289,469,5.0
1467,469,5.0
747,469,5.0
900,469,5.0
447,469,5.0
660,469,5.0
565,469,4.0
1662,469,5.0
95,469,4.0
1641,469,5.0
385,470,5.0
1569,470,4.0
1580,470,5.0
247,470,5.0
1368,470,3.0
664,471,5.0
441,471,5.0
1145,471,5.0
430,471,4.0
1142,471,4.0
143,471,4.0
115,471,2.0
1427,471,5.0
1377,471,5.0
636,471,1.0
309,471,4.0
762,471,5.0
1392,471,4.0
1397,471,5.0
1359,471,4.0
689,471,4.0
1016,471,4.0
1264,471,4.0
1307,471,2.0
841,471,3.0
746,471,5.0
647,471,4.0
890,471,4.0
924,471,5.0
1325,471,4.0
1367,471,5.0
1622,471,5.0
1537,471,3.0
895,471,5.0
38,471,3.0
821,471,5.0
1579,471,4.0
855,471,5.0
880,471,1.0
149,471,5.0
885,471,4.0
1204,471,5.0
237,471,5.0
483,471,4.0
1641,471,5.0
1396,471,4.0
832,471,4.0
1454,472,4.0
1420,472,5.0
1614,472,2.0
319,472,5.0
678,472,5.0
991,472,4.0
1330,472,4.0
650,473,3.0
368,473,5.0
354,473,5.0
1070,473,5.0
1564,473,4.0
1500,474,5.0
1031,474,5.0
1499,474,5.0
1272,474,4.0
953,474,5.0
239,475,3.0
729,475,4.0
723,475,5.0
285,475,3.0
512,475,4.0
595,475,5.0
449,476,5.0
1482,476,5.0
905,476,5.0
1573,476,4.0
767,476,5.0
391,476,5.0
632,477,5.0
136,477,5.0
1043,477,5.0
1632,477,4.0
1,477,5.0
337,477,5.0
1013,477,4.0
711,477,5.0
463,477,5.0
977,477,5.0
1669,477,5.0
1525,477,5.0
507,477,4.0
93,477,5.0
1577,477,5.0
509,478,5.0
811,478,2.0
1075,478,5.0
232,478,5.0
952,478,4.0
797,478,4.0
468,478,5.0
767,478,5.0
1683,478,5.0
1394,478,4.0
1117,478,1.0
621,478,3.0
949,478,5.0
225,479,5.0
410,479,5.0
9,479,5.0
1310,479,5.0
711,479,5.0
1302,479,5.0
1343,479,4.0
1520,480,4.0
1638,480,5.0
501,480,5.0
1188,480,5.0
1227,480,5.0
1207,480,5.0
421,480,5.0
338,480,1.0
279,480,5.0
410,480,5.0
1530,480,5.0
79,480,4.0
456,480,5.0
926,480,5.0
1468,480,5.0
1138,480,5.0
394,480,2.0
652,480,5.0
763,480,5.0
82,481,5.0
39,481,5.0
712,481,1.0
890,481,5.0
928,481,5.0
467,481,4.0
968,481,5.0
1626,482,5.0
462,482,3.0
1345,482,1.0
58,482,5.0
642,482,4.0
174,482,3.0
625,482,5.0
1581,482,3.0
234,482,5.0
201,482,4.0
1322,482,5.0
1262,482,3.0
1635,482,5.0
500,482,3.0
1536,482,5.0
1651,482,5.0
300,482,1.0
746,482,1.0
112,482,2.0
672,482,1.0
1120,482,3.0
396,482,4.0
1106,482,5.0
998,482,3.0
1006,482,3.0
1405,482,4.0
1042,482,4.0
1555,482,2.0
1436,482,5.0
875,482,4.0
1166,483,1.0
1469,483,1.0
162,483,4.0
1231,483,5.0
1627,483,5.0
1364,483,3.0
810,484,5.0
1174,484,5.0
776,484,5.0
1173,484,5.0
46,484,5.0
402,484,3.0
898,484,5.0
422,485,5.0
1163,485,5.0
1515,485,5.0
686,485,5.0
1,485,5.0
493,485,5.0
952,485,4.0
983,485,4.0
372,485,5.0
538,485,5.0
1330,485,4.0
2,486,5.0
335,486,5.0
1665,486,5.0
23,486,5.0
235,486,5.0
1491,487,5.0
168,487,2.0
1661,487,4.0
1378,487,5.0
39,487,5.0
804,487,5.0
1314,487,3.0
795,487,5.0
371,487,3.0
285,487,5.0
946,487,5.0
881,487,5.0
1611,488,2.0
1613,488,2.0
469,488,1.0
151,488,4.0
433,488,4.0
1139,488,5.0
389,488,3.0
359,488,5.0
1507,488,4.0
1354,488,5.0
594,488,5.0
727,488,5.0
1072,488,4.0
246,488,5.0
467,488,4.0
332,488,5.0
394,488,2.0
1535,488,5.0
923,489,4.0
201,489,2.0
1289,489,3.0
963,489,4.0
1269,489,4.0
55,489,3.0
1641,489,2.0
868,489,4.0
385,490,1.0
827,490,1.0
957,490,5.0
679,490,4.0
152,490,1.0
1353,490,4.0
969,490,1.0
350,491,4.0
1148,491,5.0
785,491,1.0
500,491,2.0
1668,491,5.0
1271,491,4.0
310,491,5.0
1146,491,5.0
43,491,5.0
1353,491,5.0
739,492,4.0
836,492,4.0
653,492,5.0
1575,492,2.0
1228,492,4.0
141,493,5.0
156,493,5.0
1271,493,5.0
17,493,5.0
372,493,5.0
1161,493,4.0
645,493,5.0
923,494,2.0
385,494,3.0
1096,494,3.0
1678,494,4.0
490,494,2.0
1209,494,4.0
174,494,3.0
1515,494,3.0
230,494,4.0
350,494,4.0
1392,494,2.0
1664,494,5.0
1464,494,3.0
984,494,4.0
1488,494,5.0
753,494,1.0
698,494,2.0
1265,494,5.0
1278,494,3.0
431,494,3.0
399,494,1.0
300,494,4.0
607,494,5.0
879,494,3.0
1367,494,4.0
1321,494,3.0
436,494,5.0
425,494,2.0
880,494,4.0
18,494,4.0
883,495,5.0
1354,495,5.0
717,495,5.0
582,495,5.0
1010,495,5.0
1076,495,5.0
378,496,5.0
558,496,5.0
166,496,3.0
361,496,5.0
819,496,4.0
585,497,5.0
692,497,5.0
1540,497,5.0
426,497,5.0
972,497,5.0
1033,498,4.0
851,498,5.0
1545,498,1.0
1025,498,5.0
816,498,5.0
808,498,5.0
431,498,5.0
156,498,5.0
702,498,5.0
737,498,5.0
935,498,5.0
113,498,5.0
388,498,5.0
1607,498,4.0
778,498,5.0
1306,498,5.0
563,499,5.0
4,499,5.0
116,499,5.0
1244,499,5.0
741,499,5.0
1315,499,5.0
1337,499,5.0
1412,499,5.0
113,499,5.0
1342,499,5.0
1553,499,5.0
394,499,5.0
461,500,4.0
405,500,5.0
1158,500,4.0
1271,500,4.0
372,500,5.0
1020,501,3.0
279,501,3.0
769,501,5.0
745,501,2.0
1620,501,4.0
1530,501,5.0
79,501,4.0
682,501,5.0
477,502,5.0
1676,502,5.0
379,502,4.0
1121,502,4.0
697,502,2.0
382,503,5.0
1638,503,5.0
446,503,2.0
1005,503,5.0
906,503,5.0
1562,503,5.0
1507,503,5.0
690,503,1.0
426,503,5.0
1420,503,5.0
414,503,5.0
1652,503,5.0
395,503,5.0
1292,503,5.0
273,503,5.0
610,503,5.0
622,503,2.0
1098,503,3.0
953,503,2.0
186,503,1.0
847,504,5.0
1160,504,5.0
1523,504,5.0
766,504,5.0
1121,504,4.0
850,504,5.0
397,505,3.0
800,505,5.0
777,505,5.0
1270,505,4.0
730,505,4.0
788,505,3.0
97,505,5.0
586,505,4.0
400,505,3.0
1132,505,4.0
1202,505,1.0
216,505,5.0
495,505,5.0
785,505,2.0
1399,505,5.0
1346,505,5.0
124,505,4.0
613,505,3.0
550,505,3.0
1009,505,5.0
977,505,3.0
1287,505,4.0
1582,505,4.0
1640,505,5.0
1271,505,5.0
779,505,3.0
276,505,5.0
845,505,3.0
370,505,1.0
1528,505,2.0
988,505,5.0
998,505,4.0
1144,505,5.0
328,505,5.0
873,505,2.0
720,505,4.0
1587,505,5.0
1238,505,1.0
1489,505,5.0
1004,505,3.0
660,505,5.0
1181,505,1.0
529,505,4.0
185,505,4.0
880,505,4.0
580,505,5.0
726,505,2.0
1428,505,5.0
1042,505,5.0
1121,505,4.0
1623,505,2.0
774,505,4.0
344,505,4.0
944,505,3.0
192,505,5.0
418,505,5.0
757,505,3.0
470,505,4.0
1473,505,5.0
542,506,5.0
13,506,5.0
1083,506,5.0
1038,506,5.0
1052,506,5.0
1256,506,5.0
1121,506,5.0
1402,506,4.0
1209,507,5.0
502,507,4.0
124,507,5.0
1508,507,3.0
1009,507,5.0
693,507,4.0
304,507,5.0
386,507,4.0
147,508,4.0
891,508,3.0
1122,508,5.0
340,508,3.0
124,508,5.0
304,508,1.0
386,508,3.0
1274,508,5.0
542,509,3.0
1300,509,1.0
357,509,4.0
1089,509,5.0
161,509,5.0
983,509,4.0
1221,509,4.0
402,509,5.0
585,510,1.0
959,510,3.0
978,510,1.0
465,510,5.0
1292,510,4.0
59,510,1.0
509,511,5.0
809,511,5.0
734,511,5.0
1138,511,5.0
419,511,5.0
918,512,5.0
1372,512,5.0
365,512,5.0
1547,512,4.0
1437,512,5.0
840,512,5.0
274,512,5.0
378,513,4.0
1611,513,2.0
784,513,4.0
1652,513,5.0
395,513,3.0
1630,513,5.0
1142,514,3.0
1656,514,3.0
1448,514,3.0
137,514,4.0
1340,514,1.0
1546,514,4.0
1178,514,4.0
986,514,5.0
1182,514,5.0
581,514,4.0
97,515,1.0
1122,515,3.0
1606,515,4.0
916,515,3.0
1432,515,1.0
1640,515,1.0
1486,515,1.0
672,515,1.0
880,515,4.0
1081,515,1.0
361,516,5.0
1508,516,5.0
14,516,5.0
407,516,5.0
7,516,5.0
750,516,5.0
1211,516,5.0
1457,516,5.0
1100,516,5.0
428,516,5.0
652,516,5.0
999,517,5.0
980,517,5.0
864,517,4.0
1671,517,5.0
519,517,1.0
1013,517,1.0
866,517,5.0
1683,517,4.0
1594,517,5.0
1577,517,5.0
1115,518,5.0
469,518,1.0
871,518,3.0
743,518,5.0
70,518,5.0
927,519,2.0
68,519,4.0
1557,519,5.0
319,519,4.0
1465,519,5.0
149,519,5.0
885,519,5.0
699,520,5.0
1520,520,5.0
1285,520,5.0
1666,520,5.0
1381,520,5.0
259,520,4.0
1592,521,5.0
292,521,5.0
575,521,5.0
32,521,4.0
1349,521,5.0
7,521,5.0
707,522,5.0
654,522,5.0
262,522,5.0
712,522,5.0
1531,522,4.0
1041,522,2.0
1176,523,5.0
838,523,5.0
176,523,4.0
53,523,5.0
36,523,3.0
833,523,5.0
1565,523,4.0
1048,523,3.0
458,523,5.0
469,524,5.0
636,524,1.0
1418,524,1.0
1185,524,5.0
236,524,4.0
1284,524,1.0
351,524,5.0
1408,525,4.0
147,525,5.0
923,525,5.0
191,525,4.0
1670,525,5.0
1357,525,5.0
266,525,4.0
1583,525,5.0
1393,525,5.0
1427,525,5.0
1255,525,5.0
807,525,3.0
1009,525,4.0
1029,525,3.0
588,525,2.0
874,525,2.0
1015,525,4.0
1282,525,2.0
836,525,5.0
1660,525,5.0
653,525,1.0
396,525,2.0
1430,525,5.0
318,525,5.0
52,525,2.0
468,525,5.0
1085,525,4.0
170,525,4.0
534,525,2.0
660,525,4.0
16,525,3.0
1228,525,1.0
87,525,1.0
696,525,2.0
1055,525,4.0
452,525,5.0
1021,526,3.0
1209,526,4.0
193,526,3.0
126,526,2.0
1241,526,5.0
227,526,4.0
1196,526,5.0
617,526,4.0
137,526,5.0
1399,526,5.0
1671,526,2.0
717,526,5.0
1606,526,5.0
476,526,5.0
698,526,4.0
1050,526,5.0
747,526,5.0
1622,526,5.0
534,526,3.0
1190,526,5.0
956,526,5.0
1600,526,4.0
855,526,4.0
786,526,5.0
1522,526,5.0
1555,526,5.0
1102,526,5.0
241,526,5.0
1441,526,5.0
1184,526,5.0
169,527,5.0
363,527,5.0
1472,527,5.0
1416,527,4.0
1670,527,5.0
597,527,4.0
601,527,5.0
966,527,4.0
830,527,4.0
551,527,4.0
68,527,4.0
1167,527,5.0
980,527,5.0
340,527,4.0
1044,527,4.0
1260,527,5.0
548,527,5.0
1666,527,5.0
1066,527,4.0
1009,527,5.0
977,527,3.0
522,527,4.0
1370,527,5.0
342,527,4.0
964,527,4.0
1465,527,4.0
873,527,5.0
1551,527,4.0
179,527,1.0
278,527,5.0
57,527,4.0
237,527,5.0
363,528,5.0
239,528,5.0
464,528,4.0
1315,528,1.0
1583,528,5.0
801,528,4.0
98,528,5.0
730,528,3.0
1497,528,5.0
931,528,5.0
1616,528,5.0
830,528,5.0
279,528,5.0
480,528,5.0
527,528,2.0
474,528,5.0
1278,528,4.0
550,528,5.0
238,528,3.0
1493,528,3.0
948,528,4.0
134,528,5.0
1595,528,5.0
964,528,2.0
196,528,5.0
277,528,5.0
503,528,4.0
1654,528,3.0
569,528,5.0
1575,528,3.0
802,528,4.0
1404,528,4.0
470,528,3.0
1297,528,5.0
450,529,5.0
562,529,5.0
296,529,5.0
598,529,5.0
35,529,5.0
77,529,4.0
1252,529,5.0
341,529,4.0
132,529,5.0
1112,530,5.0
669,530,5.0
670,530,4.0
368,530,3.0
46,530,5.0
224,530,5.0
585,531,5.0
1119,531,5.0
1,531,5.0
216,531,4.0
431,531,3.0
972,531,1.0
758,531,5.0
99,531,5.0
225,532,4.0
891,532,5.0
1,532,5.0
1255,532,5.0
124,532,5.0
1274,532,4.0
339,532,4.0
1623,532,4.0
496,533,3.0
1466,533,5.0
459,533,4.0
588,533,4.0
339,533,3.0
155,533,3.0
541,533,3.0
1361,533,3.0
147,534,5.0
225,534,4.0
762,534,4.0
1122,534,5.0
916,534,3.0
1432,534,5.0
1489,534,5.0
139,534,3.0
335,535,5.0
690,535,5.0
911,535,4.0
783,535,5.0
294,535,5.0
524,535,4.0
946,535,5.0
1471,535,5.0
1256,535,2.0
257,536,5.0
981,536,5.0
94,536,4.0
160,536,3.0
821,536,4.0
1418,537,4.0
176,537,4.0
264,537,5.0
1129,537,5.0
59,537,4.0
351,537,4.0
763,537,5.0
382,538,5.0
100,538,5.0
199,538,5.0
1113,538,5.0
661,538,5.0
1002,538,4.0
422,539,5.0
752,539,5.0
598,539,5.0
1010,539,5.0
392,539,5.0
1520,540,5.0
575,540,4.0
589,540,4.0
1463,540,5.0
1433,540,3.0
572,541,5.0
490,541,5.0
1214,541,5.0
1319,541,5.0
364,541,5.0
915,542,5.0
158,542,5.0
845,542,4.0
1070,542,5.0
1630,542,5.0
1384,542,5.0
666,543,4.0
1569,543,4.0
280,543,4.0
838,543,3.0
781,543,3.0
110,543,5.0
1563,544,5.0
1387,544,5.0
1332,544,5.0
72,544,4.0
544,544,5.0
1384,544,5.0
1454,545,5.0
734,545,5.0
1614,545,4.0
181,545,5.0
1422,545,5.0
106,545,4.0
477,546,3.0
373,546,5.0
1498,546,5.0
755,546,2.0
1649,546,5.0
472,546,5.0
172,546,5.0
1609,546,5.0
440,546,5.0
991,546,4.0
1433,546,5.0
591,546,1.0
188,547,1.0
1299,547,5.0
555,547,5.0
298,547,2.0
1593,547,4.0
680,547,5.0
359,548,4.0
270,548,5.0
673,548,5.0
1326,548,5.0
1306,548,4.0
1119,549,4.0
626,549,5.0
1463,549,5.0
347,549,3.0
171,549,2.0
282,549,5.0
398,550,5.0
1259,550,5.0
9,550,5.0
936,550,5.0
1556,550,5.0
1328,551,5.0
152,551,2.0
534,551,2.0
1063,551,4.0
1587,551,1.0
54,551,3.0
1300,551,2.0
601,551,4.0
1209,551,3.0
1318,551,3.0
362,551,3.0
668,551,4.0
228,551,5.0
1645,551,2.0
201,551,5.0
496,551,5.0
1488,551,4.0
753,551,3.0
138,551,5.0
1602,551,5.0
629,551,2.0
1462,551,5.0
195,551,3.0
871,551,5.0
61,551,5.0
706,551,5.0
1423,551,4.0
948,551,3.0
1539,551,2.0
1245,551,2.0
55,551,5.0
1528,551,1.0
503,551,3.0
177,551,5.0
